2	add_w	2	sub_w	2	mult_w	2	div_prot_w	2
-5.0	-5.0	50.0
-4.54545454545	-4.54545454545	41.3223140496
-4.09090909091	-4.09090909091	33.4710743802
-3.63636363636	-3.63636363636	26.4462809917
-3.18181818182	-3.18181818182	20.2479338843
-2.72727272727	-2.72727272727	14.8760330579
-2.27272727273	-2.27272727273	10.3305785124
-1.81818181818	-1.81818181818	6.61157024793
-1.36363636364	-1.36363636364	3.71900826446
-0.909090909091	-0.909090909091	1.65289256198
-0.454545454545	-0.454545454545	0.413223140496
-4.4408920985e-15	-4.4408920985e-15	3.94430452611e-29
0.454545454545	0.454545454545	0.413223140496
0.909090909091	0.909090909091	1.65289256198
1.36363636364	1.36363636364	3.71900826446
1.81818181818	1.81818181818	6.61157024793
2.27272727273	2.27272727273	10.3305785124
2.72727272727	2.72727272727	14.8760330579
3.18181818182	3.18181818182	20.2479338843
3.63636363636	3.63636363636	26.4462809917
4.09090909091	4.09090909091	33.4710743802
4.54545454545	4.54545454545	41.3223140496
